ID,LAT,LONG
00325X0071/PZ4BIS,50.0604034,1.525675474
00326X0008/S1,50.0582339,1.599368462
00326X0018/P,50.12193921,1.578539837
00326X0021/P,50.12317329,1.561039129
00326X0045/F,50.06405809,1.582099193
00326X0047/P,50.06584688,1.566845605
00326X0052/P,50.05959128,1.600744485
00326X0054/F,50.06433953,1.598018447
00326X0060/PC,50.06727131,1.537907113
00326X0105/P1,50.07130896,1.563405996
00326X0106/P2,50.06525664,1.559172352
00326X0113/PZ2004,50.10605153,1.527481269
00326X0114/PZ2004,50.11240937,1.530227358
00326X0115/PZ2004,50.07028848,1.601769461
00326X0116/PZ2004,50.06967154,1.59236329
00326X0117/PZ2004,50.06565901,1.586362594
00326X0118/PZ2004,50.05811688,1.595082588
00326X0119/PZ2004,50.07202,1.575856204
00326X0120/PZ2004,50.0684278,1.569640379
00326X0121/PZ2004,50.08459905,1.539410096
00326X0122/PZ2004,50.08243963,1.551155342
00326X0123/PZ2004,50.07489174,1.541232391
00326X0124/PZ2004,50.0962397,1.550903573
00326X0125/PZ2004,50.10331313,1.554521302
00326X0126/PZ2004,50.07971532,1.599530591
00326X0127/PZ2004,50.08000522,1.59845029
00326X0128/PZ2004,50.07574865,1.60358675
00326X0129/PZ2004,50.06743824,1.608964795
00326X0130/PZ2004,50.11826025,1.548350714
00326X0131/PZ2004,50.06080627,1.54184066
00326X0132/PZ2004,50.05732559,1.53511017
00326X0133/PZ2004,50.08550472,1.542335415
00326X0134/PZ2004,50.09173104,1.544553774
00326X0135/PZ2004,50.07028967,1.577707854
00326X0138/F-2006,50.06586863,1.564134945
00326X0142/PZ2BIS,50.09112349,1.544995845
00326X0143/PZ9,50.09240013,1.545296771
00326X0144/PZ5,50.11666635,1.533315596
00326X0151/PZ10,50.09686396,1.54014717
00326X0152/PZ11,50.08044979,1.539429364
00326X0153/PZ12,50.08824509,1.549645039
00326X0154/PZ8,50.06256865,1.590667099
00327X0059/P11,50.08469736,1.62846928
00327X0060/P12,50.07327469,1.617860259
00327X0061/P13,50.07595675,1.622289701
00327X0062/P1,50.08889893,1.675345475
00331X0051/F.SEP,50.18778531,1.831463716
00331X0054/F01,50.19753953,1.804677806
00331X0065/PZ1,50.17108767,1.812536015
00331X0066/PZ2BIS,50.17140351,1.810841769
00331X0068/PZ,50.17027432,1.811244666
00332X0006/S1,50.2168315,1.956772784
00332X0007/S1,50.18533202,1.946938683
00332X0008/S1,50.17533805,1.916780034
00332X0009/S1,50.15092385,1.903279295
00332X0026/P,50.13758954,1.946484136
00332X0036/P,50.15176543,1.899877844
00334X0029/P,50.14525954,2.088569637
00334X0040/PZ,50.13004555,2.155984582
00335X0004/S1,50.12305911,1.881433262
00335X0005/S1,50.06502369,1.80711066
00335X0140/F2,50.0458524,1.802712515
00335X0153/PZ2004,50.11365017,1.860003633
00335X0154/PZ2004,50.11041573,1.865012716
00335X0155/PZ2004,50.10539608,1.859917164
00335X0160/PZ1,50.10908632,1.817743848
00335X0162/PZ3,50.10816525,1.818562844
00335X0163/PZ4,50.10838404,1.819356175
00335X0184/PZ9,50.10732194,1.804069983
00335X0185/PZ8,50.10685836,1.80480064
00335X0186/PZ7,50.10640403,1.803535344
00335X0199/PZ2,50.10952537,1.817557717
00336X0027/P,50.07113318,1.942549354
00336X0067/PZ2004,50.04931292,1.899873485
00337X0032/P,50.0719122,2.056815472
00337X0036/P,50.11171903,2.047357526
00337X0053/F,50.09835895,2.026471435
00338X0014/P,50.11211529,2.154731212
00338X0015/P,50.1221761,2.149099656
00338X0056/P1,50.09645929,2.147242736
00338X0057/P2,50.1005937,2.146387854
00338X0058/P3,50.11145018,2.133063102
00338X0059/P4,50.10750337,2.138392096
00341X0009/S1,50.19933908,2.242922692
00341X0012/S1,50.14484637,2.231696407
00341X0050/PZ1,50.14491758,2.231871335
00341X0054/PZ2004,50.1376366,2.15825808
00341X0055/PZ2004,50.13677206,2.157324056
00341X0057/PZ2004,50.13086879,2.160380271
00342X0012/S1,50.18058356,2.310023932
00342X0025/S1,50.20647869,2.32373766
00345X0063/PZ1,50.06582147,2.160841761
00346X0001/S1,50.07035917,2.323775549
00346X0004/S1,50.05345579,2.320987382
00346X0011/S1,50.10774881,2.329829246
00346X0032/PZ2,50.061561,2.249842
00347X0002/P,50.04329442,2.362176792
00347X0019/H1,50.05541076,2.412456477
00348X0024/H1,50.09509676,2.472476361
00348X0055/PZ1,50.11222305,2.507896553
00351X0030/P,50.15535968,2.520503196
00351X0202/P,50.13408533,2.553503318
00352X0009/P1,50.15756404,2.630367469
00352X0011/F1,50.1400566,2.708568482
00352X0035/P1,50.17333235,2.61618403
00353X0055/P1,50.20926954,2.772316388
00353X0060/F2,50.1400566,2.708568482
00353X0073/P,50.20474248,2.73116654
00354X0058/S1,50.15734303,2.851338601
00354X0067/P,50.18769075,2.840108344
00354X0069/P1,50.19968773,2.879973786
00354X0098/F1,50.14044524,2.829195408
00354X0101/F1,50.18470676,2.844068035
00355X0035/F2,50.13193719,2.573603133
00355X0037/PZ4,50.12924738,2.54404104
00356X0032/P,50.099554,2.608491015
00356X0207/P,50.12769455,2.638298468
00357X0011/P,50.08745873,2.755851423
00357X0027/S1,50.09893534,2.752176595
00357X0049/F,50.07690938,2.69722092
00357X0052/F,50.0995819,2.753541272
00357X0058/P1,50.09607505,2.747400007
00357X0233/F1,50.08257645,2.789853314
00358X0001/P1,50.08843273,2.881527869
00358X0002/P2,50.08558869,2.872796149
00358X0213/PC,50.04861392,2.821293419
00358X0214/F.IRRI,50.04757763,2.868048063
00358X0216/PIEZO,50.05107563,2.806844051
00361X0008/P1,50.19234007,2.927708819
00361X0026/P1,50.15766177,2.956015028
00361X0034/P1,50.13838515,2.955219914
00362X0012/P1,50.17928635,2.983381311
00363X0006/S1,50.19763517,3.137918666
00363X0010/F1,50.17783657,3.116731671
00363X0066/F1,50.13015095,3.077217891
00364X0015/P1,50.16705149,3.15984301
00364X0017/P1,50.13823961,3.182027715
00364X0043/P1,50.21529741,3.193725093
00364X0164/F1,50.16138399,3.205805501
00364X0316/F2,50.16705149,3.15984301
00365X0003/P1,50.07705456,2.932528547
00365X0062/F1,50.08765941,2.928297895
00366X0015/F1,50.0862106,2.981382145
00366X0020/P1,50.06282761,2.998530987
00366X0022/S1,50.04200462,2.991964524
00366X0028/P1,50.0772412,3.009485756
00366X0029/P1,50.04275387,3.018222727
00367X0006/P1,50.06770796,3.063766978
00367X0026/P1,50.1111814,3.086181471
00367X0045/P1,50.05785184,3.153131131
00368X0002/P1,50.06149771,3.198637263
00368X0045/P1,50.09999746,3.150004494
00371X0003/F1,50.15499557,3.280609306
00371X0004/F1,50.14792544,3.25544361
00371X0157/P1,50.19270602,3.265095682
00371X0245/F1,50.20543186,3.260630442
00372X0003/P1,50.18336357,3.412892885
00372X0007/P1,50.14052389,3.390341462
00372X0009/F1,50.15781278,3.389602472
00372X0029/F1,50.19712978,3.3800465
00372X0033/P1,50.20137416,3.352023013
00372X0034/P1,50.20102258,3.352591873
